timestamp,sensor_id,flow,speed,occupancy,district,hour,weekday,is_weekend,time_slot,flow_lag_1,flow_lag_2,flow_lag_3,flow_lag_6,flow_lag_12,speed_lag_1,speed_lag_2,speed_lag_3,speed_lag_6,speed_lag_12,occupancy_lag_1,occupancy_lag_2,occupancy_lag_3,occupancy_lag_6,occupancy_lag_12,flow_roll_mean_3,flow_roll_std_3,flow_roll_mean_6,flow_roll_std_6,flow_roll_mean_12,flow_roll_std_12,speed_roll_mean_3,speed_roll_std_3,speed_roll_mean_6,speed_roll_std_6,speed_roll_mean_12,speed_roll_std_12,occupancy_roll_mean_3,occupancy_roll_std_3,occupancy_roll_mean_6,occupancy_roll_std_6,occupancy_roll_mean_12,occupancy_roll_std_12,flow_target,baseline,model,actual,predicted,error,abs_error,squared_error,ape_%,bias_type,delta_from_lag1,abs_delta_from_lag1,flow_regime
2024-02-19 23:35:00,PEMSD3_007,59.75,52.24,0.3509,D3,23,0,0,4,38.79,51.99,29.04,62.35,37.59,57.64,59.77,60.03,56.14,55.49,0.2581,0.279,0.1962,0.3826,0.2613,50.17666666666668,10.597005866436142,44.77166666666667,11.17057279939648,47.923333333333325,10.0370779280286,56.55000000000001,3.8815332022277635,58.593333333333334,3.3392254590938513,56.890833333333326,3.287088953447501,0.29599999999999976,0.04867966721334152,0.24841666666666665,0.06238023458330805,0.28489166666666665,0.06727586975667624,53.4,Baseline_A,5_RandomForest,53.4,49.21528361366766,4.18471638633234,4.18471638633234,17.5118512340384,7.836547539948204,under_predict,14.61,14.61,low_flow
2024-02-19 23:40:00,PEMSD3_007,62.49,51.93,0.3873,D3,23,0,0,4,59.75,38.79,51.99,50.19,48.41,52.24,57.64,59.77,60.85,54.34,0.3509,0.2581,0.279,0.2266,0.3172,53.67666666666667,12.964819062882679,46.821666666666665,13.291158590078616,49.096666666666664,10.886199214295079,53.936666666666675,3.2109240622180963,57.10666666666666,4.044713422068544,56.690000000000005,3.5223132894574674,0.3320999999999998,0.06662011708186542,0.27519999999999994,0.0824196578493365,0.29073333333333334,0.07312542566570089,52.58,Baseline_A,5_RandomForest,52.58,50.20138912169822,2.378610878301778,2.378610878301778,5.657789710375556,4.523793986880522,under_predict,-7.170000000000002,7.170000000000002,low_flow
2024-02-19 23:45:00,PEMSD3_007,40.32,61.11,0.1996,D3,23,0,0,4,62.49,59.75,38.79,38.87,48.16,51.93,52.24,57.64,61.03,52.47,0.3873,0.3509,0.2581,0.1797,0.3411,54.18666666666667,12.086779278752745,47.06333333333333,13.129864685769656,48.443333333333335,11.178847991820442,55.09333333333334,5.21289107245975,57.120000000000005,4.060334961551172,57.410000000000004,3.4638496713126026,0.31259999999999977,0.09953888687343039,0.2785166666666667,0.07809495288857239,0.27894166666666664,0.07563102367697001,63.04,Baseline_A,5_RandomForest,63.04,50.7145866629147,12.325413337085301,12.325413337085301,151.9158139300002,19.551734354513485,under_predict,0.5499999999999972,0.5499999999999972,medium_flow
2024-02-19 23:50:00,PEMSD3_007,53.4,48.98,0.3527,D3,23,0,0,4,40.32,62.49,59.75,29.04,40.96,61.11,51.93,52.24,60.03,56.6,0.1996,0.3873,0.3509,0.1962,0.2732,52.07,11.144680345346428,51.123333333333335,9.781389812630366,49.48,10.99712855083643,54.00666666666667,6.326028243165779,55.27833333333333,4.8963799552998895,56.775,4.2378264154246015,0.31319999999999976,0.09988998948844457,0.3046,0.07090726337972365,0.2855666666666667,0.07850952847016832,67.57,Baseline_A,5_RandomForest,67.57,50.76532290023293,16.804677099767062,16.804677099767062,282.3971724274355,24.870026786690932,under_predict,27.249999999999993,27.249999999999993,medium_flow
2024-02-19 23:55:00,PEMSD3_007,52.58,54.27,0.3149,D3,23,0,0,4,53.4,40.32,62.49,51.99,60.71,48.98,61.11,51.93,59.77,52.91,0.3527,0.1996,0.3873,0.279,0.3682,48.76666666666667,7.326508945826823,51.221666666666664,9.794801512365082,48.8025,10.480693180579232,54.78666666666667,6.0814828235662,54.36166666666667,4.374304135135449,56.88833333333334,4.142172976795486,0.2890666666666664,0.07975226224587643,0.3105833333333334,0.0698213840214309,0.281125,0.0748311083222039,30.53,Baseline_A,5_RandomForest,30.53,49.88061677273032,-19.35061677273032,19.35061677273032,374.44636948507195,63.38230190871379,over_predict,-22.869999999999997,22.869999999999997,low_flow
2024-02-20 00:00:00,PEMSD3_007,63.04,53.43,0.3985,D3,0,1,0,0,52.58,53.4,40.32,38.79,45.86,54.27,48.98,61.11,57.64,58.67,0.3149,0.3527,0.1996,0.2581,0.2459,56.34,5.816837628811364,55.26333333333333,8.565126190934798,50.234166666666674,11.191499581323907,52.22666666666668,2.8428917202967834,53.660000000000004,4.07036116333635,56.45166666666666,4.212871690282724,0.35536666666666644,0.041863747244300115,0.3339833333333333,0.07220056555642738,0.29384166666666667,0.08101187857159602,38.33,Baseline_A,5_RandomForest,38.33,50.387657547569525,-12.057657547569526,12.057657547569526,145.38710553446037,31.457494254029548,over_predict,-14.25,14.25,low_flow
2024-02-20 00:05:00,PEMSD3_007,67.57,48.47,0.4193,D3,0,1,0,0,63.04,52.58,53.4,59.75,62.35,53.43,54.27,48.98,52.24,56.14,0.3985,0.3149,0.3527,0.3509,0.3826,61.06333333333333,7.688005809915498,56.56666666666666,9.878651055009474,50.66916666666666,11.79064841946788,52.05666666666668,3.134411162137491,53.031666666666666,4.591080119826258,55.8125,4.804719507468899,0.37756666666666644,0.05525842318899906,0.3453833333333334,0.08034626106215456,0.2969,0.08524919621056541,32.75,Baseline_A,5_RandomForest,32.75,52.9648953413155,-20.214895341315497,20.214895341315497,408.641993660339,61.72487127119236,over_predict,-30.29,30.29,low_flow
2024-02-20 00:10:00,PEMSD3_007,30.53,58.84,0.188,D3,0,1,0,0,67.57,63.04,52.58,62.49,50.19,48.47,53.43,54.27,51.93,60.85,0.4193,0.3985,0.3149,0.3873,0.2266,53.71333333333334,20.20471314652317,51.23999999999999,13.860163058202545,49.03083333333333,13.150734827953034,53.58000000000001,5.186627034981213,54.18333333333334,5.098139529932777,55.645,4.645538426568538,0.33526666666666644,0.1279600067729553,0.31216666666666665,0.09866106966107814,0.29368333333333335,0.08879733650115311,67.59,Baseline_A,5_RandomForest,67.59,50.288387200005964,17.30161279999404,17.30161279999404,299.3458054809176,25.59788844502743,under_predict,0.020000000000010232,0.020000000000010232,medium_flow
2024-02-20 00:15:00,PEMSD3_007,38.33,59.54,0.1931,D3,0,1,0,0,30.53,67.57,63.04,40.32,38.87,58.84,48.47,53.43,61.11,61.03,0.188,0.4193,0.3985,0.1996,0.1797,45.47666666666667,19.526815749970016,50.90833333333333,14.193535735208071,48.985833333333325,13.189531288337962,55.616666666666674,6.1990832655587305,53.92166666666666,4.695944704387325,55.520833333333336,4.506349981028187,0.26679999999999976,0.1320934896200485,0.3110833333333333,0.1001684664286527,0.2948,0.08730535753633618,44.15,Baseline_A,5_RandomForest,44.15,52.65558480247948,-8.505584802479483,8.505584802479483,72.34497283216994,19.26519774061038,over_predict,13.619999999999997,13.619999999999997,low_flow
2024-02-20 00:20:00,PEMSD3_007,32.75,54.6,0.2356,D3,0,1,0,0,38.33,30.53,67.57,53.4,29.04,59.54,58.84,48.47,48.98,60.03,0.1931,0.188,0.4193,0.3527,0.1962,33.870000000000005,4.0188057927612295,47.46666666666667,15.872797695007069,49.294999999999995,12.714415941255742,57.660000000000004,2.6730506916248133,54.85833333333334,4.025803853476073,55.068333333333335,4.279309275897852,0.20556666666666645,0.02613433246393642,0.29156666666666664,0.10183220839532182,0.2980833333333333,0.08393601278608757,52.38,Baseline_A,5_RandomForest,52.38,53.46548055660657,-1.0854805566065693,1.0854805566065693,1.1782680387709075,2.072318741135107,over_predict,14.050000000000004,14.050000000000004,low_flow
2024-02-20 00:25:00,PEMSD3_007,67.59,52.47,0.3921,D3,0,1,0,0,32.75,38.33,30.53,52.58,51.99,54.6,59.54,58.84,54.27,59.77,0.2356,0.1931,0.188,0.3149,0.279,46.223333333333336,18.71322883238695,49.968333333333334,17.89402628439521,50.595,13.768818857376912,55.53666666666667,3.6268765257905162,54.55833333333333,4.143753934135445,54.46,4.063610128041897,0.2735999999999998,0.10480100190361644,0.30443333333333333,0.10992560514579014,0.30750833333333333,0.08785669590391765,54.04,Baseline_A,5_RandomForest,54.04,50.44094745550799,3.599052544492011,3.599052544492011,12.953179218014418,6.6599788017986885,under_predict,21.29,21.29,low_flow
2024-02-20 00:30:00,PEMSD3_007,44.15,55.2,0.2722,D3,0,1,0,0,67.59,32.75,38.33,63.04,38.79,52.47,54.6,59.54,53.43,57.64,0.3921,0.2356,0.1931,0.3985,0.2581,48.163333333333334,17.763348032769056,46.82,16.760032219538058,51.041666666666664,13.43391219897176,54.09000000000001,1.4346776641453935,54.85333333333333,4.110229515083409,54.25666666666667,3.9494679350128092,0.29996666666666644,0.08186148870705315,0.2833833333333334,0.0999500158412609,0.30868333333333337,0.08722787120613142,54.85,Baseline_A,5_RandomForest,54.85,50.57056915252005,4.279430847479951,4.279430847479951,18.31352837836297,7.802061709170374,under_predict,-12.740000000000002,12.740000000000002,low_flow
2024-02-20 00:35:00,PEMSD3_007,52.38,62.16,0.2772,D3,0,1,0,0,44.15,67.59,32.75,67.57,59.75,55.2,52.47,54.6,48.47,52.24,0.2722,0.3921,0.2356,0.4193,0.3509,54.70666666666667,11.891948256416505,44.288333333333334,13.902434918625424,50.4275,13.165380307319229,56.610000000000014,4.996508781138727,57.135,3.629720374904212,55.083333333333336,4.4901555618591305,0.31383333333333313,0.06782701035232871,0.25970000000000004,0.07503268621075614,0.30254166666666665,0.08657735855957663,48.19,Baseline_A,5_RandomForest,48.19,52.86075193335011,-4.670751933350111,4.670751933350111,21.815923622893802,9.692367572836918,over_predict,4.039999999999999,4.039999999999999,low_flow
2024-02-20 00:40:00,PEMSD3_007,54.04,53.08,0.3485,D3,0,1,0,0,52.38,44.15,67.59,30.53,62.49,62.16,55.2,52.47,58.84,51.93,0.2772,0.2722,0.3921,0.188,0.3873,50.190000000000005,5.2962345114193345,48.20666666666667,12.490570309902717,49.72333333333333,12.67852754092706,56.81333333333334,4.750129822786915,56.17499999999999,3.8439758063748712,55.17916666666667,4.428585775357017,0.2992999999999998,0.04268172911213486,0.28645,0.0729392829687927,0.29930833333333334,0.08380430080452517,55.59,Baseline_A,5_RandomForest,55.59,49.92245106482288,5.667548935177123,5.667548935177123,32.121110932627346,10.195267017767804,under_predict,3.210000000000001,3.210000000000001,low_flow
2024-02-20 00:45:00,PEMSD3_007,54.85,55.13,0.3288,D3,0,1,0,0,54.04,52.38,44.15,38.33,40.32,53.08,62.16,55.2,59.54,61.11,0.3485,0.2772,0.2722,0.1931,0.1996,53.75666666666667,1.2591399180736456,50.96,11.671949280217166,50.93416666666666,12.389373348546819,56.79,4.762173873347794,55.44,3.4758653598774183,54.68083333333333,4.017956193102959,0.31816666666666643,0.036820148469756064,0.30906666666666666,0.05763837841810031,0.31007500000000005,0.07792287708195327,48.99,Baseline_A,5_RandomForest,48.99,51.12444622424021,-2.1344462242402074,2.1344462242402074,4.555860684173277,4.356901866177194,over_predict,-5.049999999999997,5.049999999999997,low_flow
2024-02-20 00:50:00,PEMSD3_007,48.19,59.05,0.2509,D3,0,1,0,0,54.85,54.04,52.38,32.75,53.4,55.13,53.08,62.16,54.6,48.98,0.3288,0.3485,0.2772,0.2356,0.3527,52.36000000000001,3.6339647769277588,53.53333333333334,7.9687958103237815,50.5,12.3863942952075,55.75333333333334,3.033419412697523,56.181666666666665,3.726507301302655,55.52,3.7625354120951906,0.3093999999999998,0.05161114220787599,0.3116166666666667,0.05395907399750401,0.30159166666666665,0.0784004343486858,29.83,Baseline_A,5_RandomForest,29.83,51.13808615091921,-21.30808615091921,21.30808615091921,454.034535414995,71.43173366047338,over_predict,-25.020000000000003,25.020000000000003,low_flow
2024-02-20 00:55:00,PEMSD3_007,55.59,54.28,0.3283,D3,0,1,0,0,48.19,54.85,54.04,67.59,52.58,59.05,55.13,53.08,52.47,54.27,0.2509,0.3288,0.3485,0.3921,0.3149,52.87666666666667,4.075602204985853,51.53333333333333,4.4754560289013945,50.75083333333333,12.462587983336748,56.15333333333334,2.544333573517826,56.48333333333334,3.4271893246014025,55.520833333333336,3.762234486755302,0.3026666666666665,0.044831945455612046,0.3009833333333333,0.039192520544973686,0.3027083333333333,0.07870206718244353,44.19,Baseline_A,5_RandomForest,44.19,50.92523869809322,-6.7352386980932195,6.7352386980932195,45.36344032029245,15.241544915350126,over_predict,-4.0,4.0,low_flow
2024-02-20 01:00:00,PEMSD3_007,48.99,58.35,0.2436,D3,1,1,0,0,55.59,48.19,54.85,44.15,63.04,54.28,59.05,55.13,55.2,53.43,0.3283,0.2509,0.3288,0.2722,0.3985,50.92333333333334,4.061198509465318,52.34,3.1048091728743623,49.57999999999999,11.847914277511384,57.22666666666668,2.5757781995601765,57.008333333333326,3.4325466736319123,55.93083333333333,3.7817010562424884,0.2742666666666665,0.04693637537491735,0.29621666666666663,0.04473993369092333,0.2898,0.0741328169264909,74.39,Baseline_A,5_RandomForest,74.39,50.49526686791465,23.89473313208535,23.89473313208535,570.9582714535774,32.12089411491511,under_predict,18.799999999999997,18.799999999999997,medium_flow
2024-02-20 01:05:00,PEMSD3_007,29.83,65.93,0.1249,D3,1,1,0,0,48.99,55.59,48.19,52.38,67.57,58.35,54.28,59.05,62.16,48.47,0.2436,0.3283,0.2509,0.2772,0.4193,44.80333333333334,13.38060287630107,48.58166666666667,9.696878707430757,46.435,11.645654281162109,59.52000000000002,5.912469873072932,57.63666666666668,4.6818699967706445,57.38583333333333,4.002600196538656,0.23226666666666648,0.10217251750512661,0.2708333333333333,0.08382146900805536,0.26526666666666665,0.07606908741800646,55.57,Baseline_A,5_RandomForest,55.57,47.05396331496227,8.516036685037733,8.516036685037733,72.52288082090845,15.324881563861315,under_predict,6.579999999999998,6.579999999999998,low_flow
2024-02-20 01:10:00,PEMSD3_007,44.19,57.13,0.2656,D3,1,1,0,0,29.83,48.99,55.59,54.04,30.53,65.93,58.35,54.28,53.08,58.84,0.1249,0.2436,0.3283,0.3485,0.188,41.00333333333334,9.969580399057532,46.94,9.417751323960198,47.573333333333345,10.567339334290644,60.47000000000002,4.767682875359327,58.311666666666675,4.15594233197006,57.24333333333333,3.976477045950048,0.21136666666666648,0.07568595202106883,0.25701666666666667,0.07480650818390389,0.2717333333333333,0.07209824526088808,43.96,Baseline_A,5_RandomForest,43.96,45.3917777011761,-1.4317777011761024,1.4317777011761024,2.0499873855851245,3.2570011400730263,over_predict,14.130000000000003,14.130000000000003,low_flow
2024-02-20 01:15:00,PEMSD3_007,74.39,52.9,0.4476,D3,1,1,0,0,44.19,29.83,48.99,54.85,38.33,57.13,65.93,58.35,55.13,59.54,0.2656,0.1249,0.2436,0.3288,0.1931,49.47,22.74438831887876,50.196666666666665,14.633996947745587,50.57833333333334,12.626413032234902,58.65333333333334,6.647227492220262,57.94,4.575884613929234,56.69,4.088251459976236,0.2793666666666665,0.1617898740135955,0.27681666666666666,0.1065804750724463,0.29294166666666666,0.08340922619922547,28.24,Baseline_A,5_RandomForest,28.24,50.603668569110226,-22.363668569110228,22.363668569110228,500.1336718690087,79.1914609387756,over_predict,-15.95,15.95,low_flow
2024-02-20 01:20:00,PEMSD3_007,55.57,50.42,0.3697,D3,1,1,0,0,74.39,44.19,29.83,48.19,32.75,52.9,57.13,65.93,59.05,54.6,0.4476,0.2656,0.1249,0.2509,0.2356,58.050000000000004,15.251976921040699,51.42666666666667,14.741356337414464,52.48,11.351253835429317,53.48333333333335,3.3928208519359626,56.50166666666667,5.433214211372658,56.34166666666667,4.445023434508653,0.36096666666666644,0.09131376311013921,0.29661666666666664,0.11171426796371274,0.30411666666666665,0.08400935914673073,46.24,Baseline_A,5_RandomForest,46.24,51.00910571605783,-4.76910571605783,4.76910571605783,22.744369330935463,10.313809939571431,over_predict,-28.15,28.15,low_flow
2024-02-20 01:25:00,PEMSD3_007,43.96,60.72,0.2158,D3,1,1,0,0,55.57,74.39,44.19,55.59,67.59,50.42,52.9,57.13,54.28,52.47,0.3697,0.4476,0.2656,0.3283,0.3921,57.973333333333336,15.356699949315,49.48833333333334,14.848655719176257,50.51083333333333,10.510200636725624,54.680000000000014,5.37576041132764,57.574999999999996,5.541576490493884,57.02916666666667,4.4297413393257195,0.34436666666666643,0.11795822706930924,0.27786666666666665,0.11473318032142375,0.289425,0.08262836982539394,58.83,Baseline_A,5_RandomForest,58.83,50.158785798164935,8.671214201835063,8.671214201835063,75.18995573410609,14.739442804411123,under_predict,3.259999999999998,3.259999999999998,low_flow
2024-02-20 01:30:00,PEMSD3_007,28.24,57.91,0.169,D3,1,1,0,0,43.96,55.57,74.39,48.99,44.15,60.72,50.42,52.9,58.35,55.2,0.2158,0.3697,0.4476,0.2436,0.2722,42.589999999999996,13.716409880137771,46.03,17.21566612129639,49.185,12.245753623937045,56.350000000000016,5.32425581654344,57.50166666666667,5.532172870279925,57.255,4.396968997347411,0.2514999999999998,0.10500471417989733,0.26543333333333335,0.12293797894332094,0.280825,0.08965584831100407,61.73,Baseline_A,5_RandomForest,61.73,47.91402463231348,13.81597536768652,13.81597536768652,190.88117536052064,22.381298181899435,under_predict,17.769999999999996,17.769999999999996,medium_flow
2024-02-20 01:35:00,PEMSD3_007,46.24,57.48,0.2879,D3,1,1,0,0,28.24,43.96,55.57,29.83,52.38,57.91,60.72,50.42,65.93,62.16,0.169,0.2158,0.3697,0.1249,0.2772,39.48,9.800653039463118,48.76500000000001,15.327221209337251,48.67333333333334,12.228382286031085,58.70333333333335,1.7596685293909176,56.093333333333334,3.7440067663750285,56.865,4.121265251439797,0.22423333333333315,0.0598969392651697,0.2926,0.10187806437109793,0.28171666666666667,0.08966972564345128,38.96,Baseline_A,5_RandomForest,38.96,50.07196920449244,-11.11196920449244,11.11196920449244,123.47585960158833,28.52148153103809,over_predict,10.720000000000002,10.720000000000002,low_flow
2024-02-20 01:40:00,PEMSD3_007,58.83,52.07,0.3759,D3,1,1,0,0,46.24,28.24,43.96,44.19,54.04,57.48,57.91,60.72,57.13,53.08,0.2879,0.169,0.2158,0.2656,0.3485,44.43666666666667,15.374525466929908,51.205000000000005,15.615828828466404,49.07250000000001,12.494767723112378,55.820000000000014,3.2547042876422645,55.25,4.023262357837955,56.780833333333334,4.2148427304493925,0.2775999999999998,0.10383385767658727,0.31098333333333333,0.1059036433115883,0.284,0.09184729421462325,52.89,Baseline_A,5_RandomForest,52.89,48.60478343750938,4.285216562490618,4.285216562490618,18.363080987443908,8.102130010381202,under_predict,6.649999999999999,6.649999999999999,low_flow
2024-02-20 01:45:00,PEMSD3_007,61.73,50.8,0.3941,D3,1,1,0,0,58.83,46.24,28.24,74.39,54.85,52.07,57.48,57.91,52.9,55.13,0.3759,0.2879,0.169,0.4476,0.3288,55.6,8.234664534755199,49.095,12.375696748060621,49.645833333333336,12.934097612921878,53.45000000000001,3.5473793143669017,54.9,4.346911547293782,56.419999999999995,4.541691715249002,0.35263333333333313,0.056794483300182226,0.30206666666666665,0.0936430812535992,0.28944166666666665,0.09655653509576159,45.42,Baseline_A,5_RandomForest,45.42,50.89585489176869,-5.475854891768691,5.475854891768691,29.9849867957071,12.056043354840797,over_predict,-13.409999999999997,13.409999999999997,low_flow
2024-02-20 01:50:00,PEMSD3_007,38.96,57.29,0.2392,D3,1,1,0,0,61.73,58.83,46.24,55.57,48.19,50.8,52.07,57.48,50.42,59.05,0.3941,0.3759,0.2879,0.3697,0.2509,53.173333333333325,12.394217737852026,46.326666666666675,12.494798384392578,48.876666666666665,13.297873605363671,53.386666666666684,3.4395106241050577,56.044999999999995,3.801414210526835,56.27333333333334,4.476996422792264,0.3363999999999998,0.0846681167854904,0.2803166666666667,0.08987180685102715,0.2884666666666667,0.09703896437031201,41.66,Baseline_A,5_RandomForest,41.66,51.48463025727314,-9.824630257273142,9.824630257273142,96.52335969212693,23.582885879196212,over_predict,-20.07,20.07,low_flow
2024-02-20 01:55:00,PEMSD3_007,52.89,57.11,0.2989,D3,1,1,0,0,38.96,61.73,58.83,43.96,55.59,57.29,50.8,52.07,60.72,54.28,0.2392,0.3941,0.3759,0.2158,0.3283,51.19333333333333,11.479426524582301,47.815,12.686885748675902,48.65166666666667,13.196412620882672,55.066666666666684,3.696137623700001,55.443333333333335,3.141984510888362,56.509166666666665,4.436805686185445,0.31073333333333314,0.07812504933332795,0.2941666666666667,0.08416259660127079,0.28601666666666664,0.09631024521480272,34.69,Baseline_A,5_RandomForest,34.69,48.75121872235244,-14.061218722352443,14.061218722352443,197.71787195783486,40.53392540314916,over_predict,-4.270000000000003,4.270000000000003,low_flow
2024-02-20 02:00:00,PEMSD3_007,45.42,57.29,0.2583,D3,2,1,0,0,52.89,38.96,61.73,28.24,48.99,57.11,57.29,50.8,57.91,58.35,0.2989,0.2392,0.3941,0.169,0.2436,45.75666666666667,6.9710998653926906,50.678333333333335,8.696535900381717,48.354166666666664,13.228294371145603,57.23000000000002,0.10392304843594183,55.339999999999996,3.0535880534210533,56.42083333333334,4.407277985607673,0.26546666666666646,0.030488413099654665,0.30905,0.06278113570174938,0.2872416666666667,0.0958138959207757,34.69,Baseline_A,5_RandomForest,34.69,52.302588852602604,-17.612588852602606,17.612588852602606,310.20328609082156,50.77137172845953,over_predict,-18.200000000000003,18.200000000000003,low_flow
2024-02-20 02:05:00,PEMSD3_007,41.66,62.77,0.1929,D3,2,1,0,0,45.42,52.89,38.96,46.24,29.83,57.29,57.11,57.29,57.48,65.93,0.2583,0.2989,0.2392,0.2879,0.1249,46.656666666666666,5.716225444581325,49.915,9.341136440495871,49.34,12.116368342790144,59.05666666666668,3.217100143503247,56.22166666666667,4.303098496044673,56.1575,3.8461388548655937,0.2500333333333331,0.053481336308429016,0.2932166666666667,0.0790527524294268,0.2929083333333333,0.0869396494789184,39.82,Baseline_A,5_RandomForest,39.82,50.36984064204481,-10.549840642044806,10.549840642044806,111.29913757254037,26.49382381226722,over_predict,-5.600000000000001,5.600000000000001,low_flow
2024-02-20 02:10:00,PEMSD3_007,34.69,62.11,0.176,D3,2,1,0,0,41.66,45.42,52.89,58.83,44.19,62.77,57.29,57.11,52.07,57.13,0.1929,0.2583,0.2989,0.3759,0.2656,40.589999999999996,5.44443752833469,45.89166666666667,9.914477125225448,48.548333333333325,12.775862777008648,60.72333333333335,2.9916104915793658,57.89499999999999,4.31785015951159,56.5725,4.211892524312729,0.20906666666666643,0.04346657719829723,0.25989999999999996,0.07935981350785679,0.28544166666666665,0.09312568690006083,62.7,Baseline_A,5_RandomForest,62.7,50.289127802921506,12.410872197078497,12.410872197078497,154.02974869221603,19.79405454079505,under_predict,21.040000000000006,21.040000000000006,medium_flow
2024-02-20 02:15:00,PEMSD3_007,34.69,59.3,0.1897,D3,2,1,0,0,34.69,41.66,45.42,61.73,74.39,62.11,62.77,57.29,50.8,52.9,0.176,0.1929,0.2583,0.3941,0.4476,37.01333333333333,4.02413137624365,41.385,6.989256755903531,45.24,10.393923924362742,61.393333333333345,1.8426701640085756,59.31166666666667,2.561737040888479,57.10583333333333,4.108517667509822,0.18619999999999978,0.008977193325440728,0.22583333333333333,0.047843648132941397,0.26394999999999996,0.08131016373907377,69.38,Baseline_A,5_RandomForest,69.38,50.46098211178289,18.919017888217105,18.919017888217105,357.92923785467883,27.268691104377496,under_predict,34.69,34.69,medium_flow
2024-02-20 02:20:00,PEMSD3_007,39.82,60.37,0.2157,D3,2,1,0,0,34.69,34.69,41.66,38.96,55.57,59.3,62.11,62.77,57.29,50.42,0.1897,0.176,0.1929,0.2392,0.3697,36.4,2.9618068809427816,41.52833333333333,6.938211344908002,43.9275,9.956111987572088,60.59333333333334,1.4182500954795683,59.824999999999996,2.3775764971905904,57.934999999999995,3.6103802368370475,0.19379999999999978,0.02016506880727889,0.22191666666666665,0.04749115356220287,0.25111666666666665,0.07501117290516403,60.42,Baseline_A,5_RandomForest,60.42,50.721238545373424,9.698761454626577,9.698761454626577,94.06597375375024,16.05223676700857,under_predict,25.730000000000004,25.730000000000004,medium_flow
2024-02-20 02:25:00,PEMSD3_007,62.7,56.42,0.349,D3,2,1,0,0,39.82,34.69,34.69,52.89,43.96,60.37,59.3,62.11,57.11,60.72,0.2157,0.1897,0.176,0.2989,0.2158,45.73666666666667,14.912921690042278,43.16333333333333,10.428868906387374,45.48916666666667,11.335807673299959,58.69666666666668,2.042947217460297,59.71,2.545890806769439,57.576666666666675,3.5211241317955775,0.25146666666666645,0.08546088774015442,0.23026666666666665,0.06493451059851514,0.26221666666666665,0.07905624963317497,45.45,Baseline_A,5_RandomForest,45.45,48.49491999209024,-3.044919992090236,3.044919992090236,9.271537758230803,6.699493931991718,over_predict,5.630000000000003,5.630000000000003,low_flow
2024-02-20 02:30:00,PEMSD3_007,69.38,56.98,0.3527,D3,2,1,0,0,62.7,39.82,34.69,45.42,28.24,56.42,60.37,59.3,57.29,57.91,0.349,0.2157,0.1897,0.2583,0.169,57.300000000000004,15.50220629458917,47.156666666666666,15.035606627822546,48.9175,11.854045818736854,57.923333333333346,2.137295799211978,59.65833333333333,2.6072316097078607,57.49916666666666,3.5233544407495407,0.3057999999999998,0.07805081677984939,0.246,0.08222077596326795,0.27752499999999997,0.0771271338293433,39.7,Baseline_A,5_RandomForest,39.7,48.26839211033418,-8.56839211033418,8.56839211033418,73.41734335643703,21.582851663310276,over_predict,-23.0,23.0,low_flow
2024-02-20 02:35:00,PEMSD3_007,60.42,52.75,0.3777,D3,2,1,0,0,69.38,62.7,39.82,41.66,46.24,56.98,56.42,60.37,62.77,57.48,0.3527,0.349,0.2157,0.1929,0.2879,64.16666666666667,4.656579574465952,50.28333333333333,15.603805518738927,50.09916666666666,12.262599797264203,55.38333333333335,2.297658228138049,57.98833333333332,3.325582154549916,57.105,3.780862095053996,0.35979999999999973,0.015611854470282979,0.2768,0.09234145331324219,0.2850083333333333,0.08240141722451237,55.29,Baseline_A,5_RandomForest,55.29,50.20177533836762,5.088224661632381,5.088224661632381,25.89003020724396,9.202793745039575,under_predict,-14.089999999999996,14.089999999999996,low_flow
2024-02-20 02:40:00,PEMSD3_007,45.45,54.67,0.3022,D3,2,1,0,0,60.42,69.38,62.7,34.69,58.83,52.75,56.98,56.42,62.11,52.07,0.3777,0.3527,0.349,0.176,0.3759,58.416666666666664,12.090129582983517,52.076666666666675,13.987898579366057,48.98416666666666,12.002096376226438,54.80000000000001,2.1179943342694374,56.748333333333335,2.8317868328427553,57.321666666666665,3.5324311312420025,0.3441999999999998,0.03846101922728241,0.29783333333333334,0.07805745746991896,0.27886666666666665,0.07761885119356128,26.97,Baseline_A,5_RandomForest,26.97,47.84718873489513,-20.877188734895128,20.877188734895128,435.857009472432,77.40893116386773,over_predict,-33.45,33.45,low_flow
2024-02-20 02:45:00,PEMSD3_007,39.7,57.23,0.2549,D3,2,1,0,0,45.45,60.42,69.38,34.69,61.73,54.67,52.75,56.98,59.3,50.8,0.3022,0.3777,0.3527,0.1897,0.3941,48.52333333333333,10.696430868908223,52.91166666666667,12.845301735133845,47.14833333333334,11.551660906421866,54.88333333333335,2.24760613394134,56.403333333333336,2.573011206089436,57.85750000000001,2.8808083619324436,0.3115999999999998,0.06193730701283016,0.30870000000000003,0.0630979872896233,0.2672666666666667,0.06872375973065925,43.34,Baseline_A,5_RandomForest,43.34,44.77205118249493,-1.4320511824949236,1.4320511824949236,2.050770589285109,3.304225155733557,over_predict,-2.1099999999999994,2.1099999999999994,low_flow
