timestamp,sensor_id,flow,speed,occupancy,district
2024-02-06 21:55:00,PEMSD3_009,61.21,55.78,0.3511,D3
2024-02-06 22:00:00,PEMSD3_009,42.97,56.56,0.2524,D3
2024-02-06 22:05:00,PEMSD3_009,40.94,57.69,0.2497,D3
2024-02-06 22:10:00,PEMSD3_009,45.81,57.78,0.2307,D3
2024-02-06 22:15:00,PEMSD3_009,40.33,57.33,0.2436,D3
2024-02-06 22:20:00,PEMSD3_009,50.14,55.42,0.3113,D3
2024-02-06 22:25:00,PEMSD3_009,67.04,52.87,0.3894,D3
2024-02-06 22:30:00,PEMSD3_009,72.76,52.03,0.4155,D3
2024-02-06 22:35:00,PEMSD3_009,73.84,52.22,0.4439,D3
2024-02-06 22:40:00,PEMSD3_009,54.94,56.7,0.2979,D3
2024-02-06 22:45:00,PEMSD3_009,56.38,59.71,0.2943,D3
2024-02-06 22:50:00,PEMSD3_009,65.0,54.4,0.3576,D3
2024-02-06 22:55:00,PEMSD3_009,53.63,59.17,0.3028,D3
2024-02-06 23:00:00,PEMSD3_009,57.57,50.68,0.3651,D3
2024-02-06 23:05:00,PEMSD3_009,50.58,57.61,0.2696,D3
2024-02-06 23:10:00,PEMSD3_009,63.54,50.71,0.3936,D3
2024-02-06 23:15:00,PEMSD3_009,49.57,52.92,0.3269,D3
2024-02-06 23:20:00,PEMSD3_009,61.4,56.56,0.3342,D3
2024-02-06 23:25:00,PEMSD3_009,52.75,56.42,0.3181,D3
2024-02-06 23:30:00,PEMSD3_009,74.97,52.82,0.458,D3
2024-02-06 23:35:00,PEMSD3_009,39.37,54.19,0.2632,D3
2024-02-06 23:40:00,PEMSD3_009,42.67,52.99,0.2902,D3
2024-02-06 23:45:00,PEMSD3_009,49.32,49.96,0.342,D3
2024-02-06 23:50:00,PEMSD3_009,60.33,56.42,0.3305,D3
2024-02-06 23:55:00,PEMSD3_009,47.07,56.08,0.2939,D3
2024-02-07 00:00:00,PEMSD3_009,54.11,57.83,0.3092,D3
2024-02-07 00:05:00,PEMSD3_009,54.27,58.59,0.3099,D3
2024-02-07 00:10:00,PEMSD3_009,61.13,50.65,0.3668,D3
2024-02-07 00:15:00,PEMSD3_009,65.53,54.31,0.3568,D3
2024-02-07 00:20:00,PEMSD3_009,52.27,52.45,0.3327,D3
2024-02-07 00:25:00,PEMSD3_009,64.21,52.47,0.3874,D3
2024-02-07 00:30:00,PEMSD3_009,37.29,58.11,0.2284,D3
2024-02-07 00:35:00,PEMSD3_009,44.75,55.11,0.2808,D3
2024-02-07 00:40:00,PEMSD3_009,51.75,63.64,0.2319,D3
2024-02-07 00:45:00,PEMSD3_009,35.56,63.1,0.1677,D3
2024-02-07 00:50:00,PEMSD3_009,54.52,61.75,0.2458,D3
2024-02-07 00:55:00,PEMSD3_009,46.3,53.82,0.2997,D3
2024-02-07 01:00:00,PEMSD3_009,48.75,57.96,0.263,D3
2024-02-07 01:05:00,PEMSD3_009,32.17,59.37,0.1796,D3
2024-02-07 01:10:00,PEMSD3_009,44.96,56.39,0.2652,D3
2024-02-07 01:15:00,PEMSD3_009,46.43,57.49,0.3067,D3
2024-02-07 01:20:00,PEMSD3_009,41.11,57.75,0.2606,D3
2024-02-07 01:25:00,PEMSD3_009,60.25,53.51,0.3489,D3
2024-02-07 01:30:00,PEMSD3_009,62.27,50.24,0.4112,D3
2024-02-07 01:35:00,PEMSD3_009,61.7,58.53,0.3128,D3
2024-02-07 01:40:00,PEMSD3_009,51.6,56.38,0.2934,D3
2024-02-07 01:45:00,PEMSD3_009,30.67,57.44,0.2156,D3
2024-02-07 01:50:00,PEMSD3_009,33.57,62.21,0.1654,D3
2024-02-07 01:55:00,PEMSD3_009,80.81,51.3,0.4709,D3
2024-02-07 02:00:00,PEMSD3_009,50.86,52.83,0.3268,D3
2024-02-07 02:05:00,PEMSD3_009,70.99,55.48,0.4077,D3
2024-02-07 02:10:00,PEMSD3_009,54.46,55.44,0.3248,D3
2024-02-07 02:15:00,PEMSD3_009,69.2,56.28,0.3928,D3
2024-02-07 02:20:00,PEMSD3_009,51.26,49.79,0.3401,D3
2024-02-07 02:25:00,PEMSD3_009,43.92,57.62,0.2618,D3
2024-02-07 02:30:00,PEMSD3_009,67.27,52.81,0.3889,D3
2024-02-07 02:35:00,PEMSD3_009,47.89,55.37,0.3021,D3
2024-02-07 02:40:00,PEMSD3_009,47.08,60.07,0.2336,D3
2024-02-07 02:45:00,PEMSD3_009,43.2,54.01,0.3021,D3
2024-02-07 02:50:00,PEMSD3_009,54.2,56.06,0.3231,D3
2024-02-07 02:55:00,PEMSD3_009,47.75,51.3,0.3461,D3
2024-02-07 03:00:00,PEMSD3_009,34.62,60.48,0.1711,D3
2024-02-07 03:05:00,PEMSD3_009,52.1,54.58,0.304,D3
2024-02-07 03:10:00,PEMSD3_009,50.84,57.53,0.2872,D3
2024-02-07 03:15:00,PEMSD3_009,68.67,50.89,0.4027,D3
2024-02-07 03:20:00,PEMSD3_009,45.3,59.16,0.2348,D3
2024-02-07 03:25:00,PEMSD3_009,32.45,60.99,0.1773,D3
2024-02-07 03:30:00,PEMSD3_009,65.85,48.14,0.4421,D3
2024-02-07 03:35:00,PEMSD3_009,46.14,55.6,0.2659,D3
2024-02-07 03:40:00,PEMSD3_009,43.65,61.84,0.2387,D3
2024-02-07 03:45:00,PEMSD3_009,54.05,55.83,0.3231,D3
2024-02-07 03:50:00,PEMSD3_009,27.78,63.39,0.146,D3
2024-02-07 03:55:00,PEMSD3_009,71.74,51.83,0.426,D3
2024-02-07 04:00:00,PEMSD3_009,48.71,62.15,0.244,D3
2024-02-07 04:05:00,PEMSD3_009,55.67,57.15,0.3226,D3
2024-02-07 04:10:00,PEMSD3_009,56.31,55.71,0.3463,D3
2024-02-07 04:15:00,PEMSD3_009,59.7,52.07,0.3675,D3
2024-02-07 04:20:00,PEMSD3_009,53.11,58.93,0.2997,D3
2024-02-07 04:25:00,PEMSD3_009,74.29,56.07,0.4432,D3
2024-02-07 04:30:00,PEMSD3_009,64.02,51.94,0.4345,D3
2024-02-07 04:35:00,PEMSD3_009,62.96,59.54,0.3557,D3
2024-02-07 04:40:00,PEMSD3_009,80.98,48.51,0.498,D3
2024-02-07 04:45:00,PEMSD3_009,52.61,56.85,0.3092,D3
2024-02-07 04:50:00,PEMSD3_009,63.94,55.0,0.3676,D3
2024-02-07 04:55:00,PEMSD3_009,69.19,57.54,0.3636,D3
2024-02-07 05:00:00,PEMSD3_009,78.97,51.21,0.4898,D3
2024-02-07 05:05:00,PEMSD3_009,73.55,53.08,0.4451,D3
2024-02-07 05:10:00,PEMSD3_009,79.69,51.11,0.4881,D3
2024-02-07 05:15:00,PEMSD3_009,67.03,47.46,0.455,D3
2024-02-07 05:20:00,PEMSD3_009,90.99,47.93,0.5448,D3
2024-02-07 05:25:00,PEMSD3_009,60.16,54.38,0.3717,D3
2024-02-07 05:30:00,PEMSD3_009,84.41,45.93,0.5212,D3
2024-02-07 05:35:00,PEMSD3_009,91.31,45.93,0.568,D3
2024-02-07 05:40:00,PEMSD3_009,74.73,50.56,0.4269,D3
2024-02-07 05:45:00,PEMSD3_009,67.79,60.08,0.3238,D3
2024-02-07 05:50:00,PEMSD3_009,96.19,39.84,0.6455,D3
2024-02-07 05:55:00,PEMSD3_009,96.46,48.01,0.5982,D3
2024-02-07 06:00:00,PEMSD3_009,83.44,49.58,0.4859,D3
2024-02-07 06:05:00,PEMSD3_009,119.85,45.06,0.7089,D3
2024-02-07 06:10:00,PEMSD3_009,102.11,38.52,0.6687,D3
2024-02-07 06:15:00,PEMSD3_009,115.04,46.11,0.6625,D3
2024-02-07 06:20:00,PEMSD3_009,104.81,45.51,0.6333,D3
2024-02-07 06:25:00,PEMSD3_009,116.39,38.6,0.7389,D3
2024-02-07 06:30:00,PEMSD3_009,108.62,43.89,0.6704,D3
2024-02-07 06:35:00,PEMSD3_009,130.4,44.92,0.7279,D3
2024-02-07 06:40:00,PEMSD3_009,114.23,43.48,0.6759,D3
2024-02-07 06:45:00,PEMSD3_009,109.42,43.61,0.6738,D3
2024-02-07 06:50:00,PEMSD3_009,133.34,39.5,0.7828,D3
2024-02-07 06:55:00,PEMSD3_009,160.15,31.73,0.92,D3
2024-02-07 07:00:00,PEMSD3_009,130.26,41.89,0.7881,D3
2024-02-07 07:05:00,PEMSD3_009,166.02,40.35,0.92,D3
2024-02-07 07:10:00,PEMSD3_009,131.47,40.76,0.773,D3
2024-02-07 07:15:00,PEMSD3_009,132.3,44.55,0.7415,D3
2024-02-07 07:20:00,PEMSD3_009,141.94,41.9,0.8313,D3
2024-02-07 07:25:00,PEMSD3_009,120.76,40.1,0.728,D3
2024-02-07 07:30:00,PEMSD3_009,119.28,44.69,0.6854,D3
2024-02-07 07:35:00,PEMSD3_009,141.37,36.44,0.8463,D3
2024-02-07 07:40:00,PEMSD3_009,143.78,36.07,0.9006,D3
2024-02-07 07:45:00,PEMSD3_009,167.39,36.03,0.92,D3
2024-02-07 07:50:00,PEMSD3_009,149.57,42.45,0.8536,D3
2024-02-07 07:55:00,PEMSD3_009,164.81,35.46,0.92,D3
2024-02-07 08:00:00,PEMSD3_009,143.4,40.36,0.8255,D3
2024-02-07 08:05:00,PEMSD3_009,149.54,34.02,0.9025,D3
2024-02-07 08:10:00,PEMSD3_009,163.83,33.28,0.92,D3
2024-02-07 08:15:00,PEMSD3_009,152.7,35.41,0.9189,D3
2024-02-07 08:20:00,PEMSD3_009,116.55,40.8,0.706,D3
2024-02-07 08:25:00,PEMSD3_009,147.21,34.26,0.8918,D3
2024-02-07 08:30:00,PEMSD3_009,142.37,44.93,0.7918,D3
2024-02-07 08:35:00,PEMSD3_009,153.39,38.24,0.9047,D3
2024-02-07 08:40:00,PEMSD3_009,137.86,39.24,0.8423,D3
2024-02-07 08:45:00,PEMSD3_009,158.42,34.47,0.92,D3
2024-02-07 08:50:00,PEMSD3_009,137.05,40.73,0.83,D3
2024-02-07 08:55:00,PEMSD3_009,140.45,41.17,0.8429,D3
2024-02-07 09:00:00,PEMSD3_009,151.52,35.56,0.92,D3
2024-02-07 09:05:00,PEMSD3_009,127.91,36.33,0.8293,D3
2024-02-07 09:10:00,PEMSD3_009,141.54,33.18,0.8755,D3
2024-02-07 09:15:00,PEMSD3_009,130.57,39.1,0.7823,D3
2024-02-07 09:20:00,PEMSD3_009,112.73,43.94,0.6672,D3
2024-02-07 09:25:00,PEMSD3_009,131.26,38.51,0.827,D3
2024-02-07 09:30:00,PEMSD3_009,105.45,50.61,0.5869,D3
2024-02-07 09:35:00,PEMSD3_009,122.45,44.18,0.7138,D3
2024-02-07 09:40:00,PEMSD3_009,101.45,48.25,0.5983,D3
2024-02-07 09:45:00,PEMSD3_009,108.94,44.24,0.6712,D3
2024-02-07 09:50:00,PEMSD3_009,109.17,51.56,0.6206,D3
2024-02-07 09:55:00,PEMSD3_009,126.6,44.82,0.7117,D3
2024-02-07 10:00:00,PEMSD3_009,105.0,44.16,0.633,D3
2024-02-07 10:05:00,PEMSD3_009,92.64,46.3,0.5664,D3
2024-02-07 10:10:00,PEMSD3_009,87.73,48.09,0.522,D3
2024-02-07 10:15:00,PEMSD3_009,84.08,46.13,0.5327,D3
2024-02-07 10:20:00,PEMSD3_009,86.44,52.91,0.4707,D3
2024-02-07 10:25:00,PEMSD3_009,86.25,50.59,0.4994,D3
2024-02-07 10:30:00,PEMSD3_009,70.36,49.41,0.4486,D3
2024-02-07 10:35:00,PEMSD3_009,80.44,48.53,0.5099,D3
2024-02-07 10:40:00,PEMSD3_009,89.82,48.36,0.5441,D3
2024-02-07 10:45:00,PEMSD3_009,80.33,47.32,0.509,D3
2024-02-07 10:50:00,PEMSD3_009,94.38,48.11,0.5695,D3
2024-02-07 10:55:00,PEMSD3_009,56.34,55.75,0.3285,D3
2024-02-07 11:00:00,PEMSD3_009,64.84,51.82,0.3907,D3
2024-02-07 11:05:00,PEMSD3_009,78.74,49.64,0.4848,D3
2024-02-07 11:10:00,PEMSD3_009,61.2,57.43,0.3381,D3
2024-02-07 11:15:00,PEMSD3_009,63.53,52.52,0.382,D3
2024-02-07 11:20:00,PEMSD3_009,54.53,55.14,0.3269,D3
2024-02-07 11:25:00,PEMSD3_009,59.56,51.53,0.3419,D3
2024-02-07 11:30:00,PEMSD3_009,66.71,47.85,0.4254,D3
2024-02-07 11:35:00,PEMSD3_009,47.47,54.36,0.304,D3
2024-02-07 11:40:00,PEMSD3_009,71.54,52.0,0.4222,D3
2024-02-07 11:45:00,PEMSD3_009,56.15,53.11,0.3393,D3
2024-02-07 11:50:00,PEMSD3_009,56.99,56.9,0.3508,D3
2024-02-07 11:55:00,PEMSD3_009,55.11,55.3,0.3244,D3
2024-02-07 12:00:00,PEMSD3_009,79.04,49.89,0.4423,D3
2024-02-07 12:05:00,PEMSD3_009,48.04,56.83,0.2878,D3
2024-02-07 12:10:00,PEMSD3_009,54.12,55.02,0.3269,D3
2024-02-07 12:15:00,PEMSD3_009,66.03,53.75,0.4001,D3
2024-02-07 12:20:00,PEMSD3_009,62.76,58.85,0.363,D3
2024-02-07 12:25:00,PEMSD3_009,58.11,50.0,0.3784,D3
2024-02-07 12:30:00,PEMSD3_009,58.12,52.81,0.3555,D3
2024-02-07 12:35:00,PEMSD3_009,64.25,51.32,0.4009,D3
2024-02-07 12:40:00,PEMSD3_009,32.22,59.52,0.1813,D3
2024-02-07 12:45:00,PEMSD3_009,55.34,54.55,0.3501,D3
2024-02-07 12:50:00,PEMSD3_009,44.62,61.61,0.2276,D3
2024-02-07 12:55:00,PEMSD3_009,58.53,55.52,0.3179,D3
2024-02-07 13:00:00,PEMSD3_009,57.1,54.06,0.3268,D3
2024-02-07 13:05:00,PEMSD3_009,51.93,57.54,0.3045,D3
2024-02-07 13:10:00,PEMSD3_009,78.79,51.22,0.4438,D3
2024-02-07 13:15:00,PEMSD3_009,72.64,57.01,0.4085,D3
2024-02-07 13:20:00,PEMSD3_009,66.64,52.75,0.387,D3
2024-02-07 13:25:00,PEMSD3_009,71.8,53.82,0.4156,D3
2024-02-07 13:30:00,PEMSD3_009,89.48,48.04,0.5344,D3
2024-02-07 13:35:00,PEMSD3_009,41.33,58.22,0.2278,D3
2024-02-07 13:40:00,PEMSD3_009,65.56,55.86,0.3743,D3
2024-02-07 13:45:00,PEMSD3_009,60.27,46.71,0.4062,D3
2024-02-07 13:50:00,PEMSD3_009,79.31,48.85,0.494,D3
2024-02-07 13:55:00,PEMSD3_009,50.4,55.82,0.2715,D3
2024-02-07 14:00:00,PEMSD3_009,71.94,50.72,0.4409,D3
2024-02-07 14:05:00,PEMSD3_009,60.91,55.67,0.3406,D3
2024-02-07 14:10:00,PEMSD3_009,73.72,51.59,0.4547,D3
2024-02-07 14:15:00,PEMSD3_009,44.35,56.68,0.2571,D3
2024-02-07 14:20:00,PEMSD3_009,84.12,55.08,0.4808,D3
2024-02-07 14:25:00,PEMSD3_009,77.17,53.92,0.433,D3
2024-02-07 14:30:00,PEMSD3_009,88.42,51.14,0.5037,D3
2024-02-07 14:35:00,PEMSD3_009,89.28,47.67,0.5526,D3
2024-02-07 14:40:00,PEMSD3_009,88.3,45.57,0.5648,D3
2024-02-07 14:45:00,PEMSD3_009,82.78,44.47,0.5516,D3
2024-02-07 14:50:00,PEMSD3_009,67.11,56.31,0.3651,D3
2024-02-07 14:55:00,PEMSD3_009,100.63,48.82,0.5747,D3
2024-02-07 15:00:00,PEMSD3_009,78.27,50.87,0.4274,D3
2024-02-07 15:05:00,PEMSD3_009,84.83,50.97,0.5079,D3
2024-02-07 15:10:00,PEMSD3_009,100.3,41.6,0.6164,D3
2024-02-07 15:15:00,PEMSD3_009,115.18,42.31,0.677,D3
2024-02-07 15:20:00,PEMSD3_009,117.09,44.08,0.6992,D3
2024-02-07 15:25:00,PEMSD3_009,121.41,40.49,0.7266,D3
2024-02-07 15:30:00,PEMSD3_009,123.4,40.97,0.7625,D3
2024-02-07 15:35:00,PEMSD3_009,117.14,41.55,0.7132,D3
2024-02-07 15:40:00,PEMSD3_009,118.4,45.18,0.6826,D3
2024-02-07 15:45:00,PEMSD3_009,89.94,47.7,0.5314,D3
2024-02-07 15:50:00,PEMSD3_009,140.79,41.57,0.8134,D3
2024-02-07 15:55:00,PEMSD3_009,120.82,43.93,0.7296,D3
2024-02-07 16:00:00,PEMSD3_009,127.63,39.79,0.7733,D3
2024-02-07 16:05:00,PEMSD3_009,135.71,44.64,0.7787,D3
2024-02-07 16:10:00,PEMSD3_009,139.66,38.46,0.8516,D3
2024-02-07 16:15:00,PEMSD3_009,144.14,37.55,0.8677,D3
2024-02-07 16:20:00,PEMSD3_009,137.89,43.22,0.7833,D3
2024-02-07 16:25:00,PEMSD3_009,140.14,38.67,0.8253,D3
2024-02-07 16:30:00,PEMSD3_009,148.17,34.58,0.9181,D3
2024-02-07 16:35:00,PEMSD3_009,143.77,44.24,0.7947,D3
2024-02-07 16:40:00,PEMSD3_009,156.99,37.82,0.92,D3
2024-02-07 16:45:00,PEMSD3_009,173.55,37.62,0.92,D3
2024-02-07 16:50:00,PEMSD3_009,169.63,36.0,0.92,D3
2024-02-07 16:55:00,PEMSD3_009,174.56,37.1,0.92,D3
2024-02-07 17:00:00,PEMSD3_009,147.32,39.37,0.8725,D3
2024-02-07 17:05:00,PEMSD3_009,145.25,47.53,0.8008,D3
2024-02-07 17:10:00,PEMSD3_009,160.09,36.86,0.92,D3
2024-02-07 17:15:00,PEMSD3_009,156.98,37.99,0.92,D3
2024-02-07 17:20:00,PEMSD3_009,155.41,35.35,0.92,D3
2024-02-07 17:25:00,PEMSD3_009,161.72,31.54,0.92,D3
2024-02-07 17:30:00,PEMSD3_009,144.26,32.31,0.8994,D3
2024-02-07 17:35:00,PEMSD3_009,158.03,35.1,0.92,D3
2024-02-07 17:40:00,PEMSD3_009,161.25,35.31,0.92,D3
2024-02-07 17:45:00,PEMSD3_009,158.38,31.97,0.92,D3
2024-02-07 17:50:00,PEMSD3_009,138.77,41.33,0.8212,D3
2024-02-07 17:55:00,PEMSD3_009,159.53,33.14,0.92,D3
2024-02-07 18:00:00,PEMSD3_009,160.72,37.08,0.92,D3
2024-02-07 18:05:00,PEMSD3_009,149.27,39.64,0.8875,D3
2024-02-07 18:10:00,PEMSD3_009,156.63,39.23,0.9037,D3
2024-02-07 18:15:00,PEMSD3_009,149.82,39.48,0.8722,D3
2024-02-07 18:20:00,PEMSD3_009,134.83,45.34,0.7706,D3
2024-02-07 18:25:00,PEMSD3_009,160.43,41.08,0.9141,D3
2024-02-07 18:30:00,PEMSD3_009,150.31,30.43,0.92,D3
2024-02-07 18:35:00,PEMSD3_009,153.25,45.71,0.8615,D3
2024-02-07 18:40:00,PEMSD3_009,152.19,38.9,0.8791,D3
2024-02-07 18:45:00,PEMSD3_009,128.87,46.53,0.7112,D3
2024-02-07 18:50:00,PEMSD3_009,132.94,40.82,0.7853,D3
2024-02-07 18:55:00,PEMSD3_009,132.66,40.91,0.7779,D3
2024-02-07 19:00:00,PEMSD3_009,130.34,41.36,0.7763,D3
2024-02-07 19:05:00,PEMSD3_009,135.1,34.46,0.8423,D3
2024-02-07 19:10:00,PEMSD3_009,134.6,37.27,0.8215,D3
2024-02-07 19:15:00,PEMSD3_009,130.35,42.75,0.7689,D3
2024-02-07 19:20:00,PEMSD3_009,121.58,44.55,0.725,D3
2024-02-07 19:25:00,PEMSD3_009,133.92,42.51,0.7763,D3
2024-02-07 19:30:00,PEMSD3_009,93.6,44.68,0.5913,D3
2024-02-07 19:35:00,PEMSD3_009,112.5,54.37,0.5841,D3
2024-02-07 19:40:00,PEMSD3_009,89.3,50.58,0.4913,D3
2024-02-07 19:45:00,PEMSD3_009,113.29,43.51,0.6629,D3
2024-02-07 19:50:00,PEMSD3_009,94.46,44.39,0.5919,D3
2024-02-07 19:55:00,PEMSD3_009,86.62,40.38,0.5842,D3
2024-02-07 20:00:00,PEMSD3_009,101.1,49.16,0.603,D3
2024-02-07 20:05:00,PEMSD3_009,88.86,52.1,0.4858,D3
2024-02-07 20:10:00,PEMSD3_009,104.17,49.24,0.5797,D3
2024-02-07 20:15:00,PEMSD3_009,98.69,44.03,0.6163,D3
2024-02-07 20:20:00,PEMSD3_009,79.32,49.71,0.4708,D3
2024-02-07 20:25:00,PEMSD3_009,70.64,55.15,0.39,D3
2024-02-07 20:30:00,PEMSD3_009,75.66,58.19,0.3886,D3
2024-02-07 20:35:00,PEMSD3_009,79.26,51.79,0.4511,D3
2024-02-07 20:40:00,PEMSD3_009,79.88,51.79,0.4818,D3
2024-02-07 20:45:00,PEMSD3_009,52.02,56.77,0.281,D3
2024-02-07 20:50:00,PEMSD3_009,69.79,50.75,0.4039,D3
2024-02-07 20:55:00,PEMSD3_009,54.91,51.08,0.3523,D3
2024-02-07 21:00:00,PEMSD3_009,65.24,55.77,0.3769,D3
2024-02-07 21:05:00,PEMSD3_009,60.92,52.92,0.364,D3
2024-02-07 21:10:00,PEMSD3_009,68.98,54.35,0.4007,D3
2024-02-07 21:15:00,PEMSD3_009,69.62,51.96,0.3972,D3
2024-02-07 21:20:00,PEMSD3_009,57.64,51.72,0.3673,D3
2024-02-07 21:25:00,PEMSD3_009,54.91,53.55,0.3567,D3
2024-02-07 21:30:00,PEMSD3_009,66.79,49.37,0.416,D3
2024-02-07 21:35:00,PEMSD3_009,51.32,55.74,0.2957,D3
2024-02-07 21:40:00,PEMSD3_009,81.61,49.93,0.5058,D3
2024-02-07 21:45:00,PEMSD3_009,47.08,51.03,0.3149,D3
2024-02-07 21:50:00,PEMSD3_009,44.92,58.06,0.2578,D3
2024-02-07 21:55:00,PEMSD3_009,76.43,46.9,0.503,D3
2024-02-07 22:00:00,PEMSD3_009,71.01,53.93,0.418,D3
2024-02-07 22:05:00,PEMSD3_009,84.37,51.78,0.4856,D3
2024-02-07 22:10:00,PEMSD3_009,60.51,57.38,0.3294,D3
2024-02-07 22:15:00,PEMSD3_009,36.55,60.1,0.205,D3
2024-02-07 22:20:00,PEMSD3_009,48.04,60.02,0.27,D3
2024-02-07 22:25:00,PEMSD3_009,51.79,55.89,0.3047,D3
2024-02-07 22:30:00,PEMSD3_009,44.17,56.13,0.2859,D3
2024-02-07 22:35:00,PEMSD3_009,70.15,50.8,0.4201,D3
2024-02-07 22:40:00,PEMSD3_009,45.98,60.89,0.2689,D3
2024-02-07 22:45:00,PEMSD3_009,60.53,49.22,0.4026,D3
2024-02-07 22:50:00,PEMSD3_009,44.37,58.64,0.2452,D3
2024-02-07 22:55:00,PEMSD3_009,46.85,56.46,0.2976,D3
2024-02-07 23:00:00,PEMSD3_009,64.15,54.54,0.3839,D3
2024-02-07 23:05:00,PEMSD3_009,60.23,56.6,0.3289,D3
2024-02-07 23:10:00,PEMSD3_009,27.73,55.26,0.1668,D3
2024-02-07 23:15:00,PEMSD3_009,65.57,53.7,0.3499,D3
2024-02-07 23:20:00,PEMSD3_009,56.06,49.96,0.3512,D3
2024-02-07 23:25:00,PEMSD3_009,55.57,53.63,0.3357,D3
2024-02-07 23:30:00,PEMSD3_009,48.64,59.05,0.2824,D3
2024-02-07 23:35:00,PEMSD3_009,62.45,57.3,0.3599,D3
2024-02-07 23:40:00,PEMSD3_009,53.99,51.28,0.3826,D3
2024-02-07 23:45:00,PEMSD3_009,66.41,59.96,0.3147,D3
2024-02-07 23:50:00,PEMSD3_009,59.47,56.08,0.3386,D3
2024-02-07 23:55:00,PEMSD3_009,43.54,61.58,0.2342,D3
2024-02-08 00:00:00,PEMSD3_009,68.25,49.69,0.4342,D3
2024-02-08 00:05:00,PEMSD3_009,48.06,58.66,0.2521,D3
2024-02-08 00:10:00,PEMSD3_009,48.2,53.04,0.3008,D3
2024-02-08 00:15:00,PEMSD3_009,44.22,56.06,0.273,D3
2024-02-08 00:20:00,PEMSD3_009,57.81,54.26,0.3796,D3
2024-02-08 00:25:00,PEMSD3_009,31.93,57.65,0.1985,D3
2024-02-08 00:30:00,PEMSD3_009,59.95,56.61,0.3188,D3
2024-02-08 00:35:00,PEMSD3_009,53.8,60.8,0.2767,D3
2024-02-08 00:40:00,PEMSD3_009,55.61,59.85,0.3091,D3
2024-02-08 00:45:00,PEMSD3_009,32.58,60.99,0.1786,D3
2024-02-08 00:50:00,PEMSD3_009,39.99,58.5,0.2149,D3
2024-02-08 00:55:00,PEMSD3_009,61.66,53.95,0.3926,D3
2024-02-08 01:00:00,PEMSD3_009,31.44,58.94,0.2093,D3
2024-02-08 01:05:00,PEMSD3_009,49.69,57.47,0.2996,D3
2024-02-08 01:10:00,PEMSD3_009,48.1,57.9,0.2551,D3
2024-02-08 01:15:00,PEMSD3_009,49.05,57.13,0.295,D3
2024-02-08 01:20:00,PEMSD3_009,45.89,55.05,0.3005,D3
2024-02-08 01:25:00,PEMSD3_009,60.27,57.32,0.3349,D3
2024-02-08 01:30:00,PEMSD3_009,29.31,57.82,0.1793,D3
2024-02-08 01:35:00,PEMSD3_009,69.7,48.17,0.4384,D3
2024-02-08 01:40:00,PEMSD3_009,57.37,54.2,0.3518,D3
2024-02-08 01:45:00,PEMSD3_009,53.07,57.86,0.2866,D3
2024-02-08 01:50:00,PEMSD3_009,54.07,54.72,0.3369,D3
2024-02-08 01:55:00,PEMSD3_009,60.22,56.48,0.3166,D3
2024-02-08 02:00:00,PEMSD3_009,70.45,50.24,0.4217,D3
2024-02-08 02:05:00,PEMSD3_009,23.21,56.61,0.1909,D3
2024-02-08 02:10:00,PEMSD3_009,50.85,60.83,0.26,D3
2024-02-08 02:15:00,PEMSD3_009,68.0,50.73,0.422,D3
2024-02-08 02:20:00,PEMSD3_009,36.07,57.22,0.2188,D3
2024-02-08 02:25:00,PEMSD3_009,56.15,55.27,0.3161,D3
2024-02-08 02:30:00,PEMSD3_009,43.68,52.74,0.2835,D3
2024-02-08 02:35:00,PEMSD3_009,37.96,61.08,0.1993,D3
2024-02-08 02:40:00,PEMSD3_009,37.29,59.02,0.2222,D3
2024-02-08 02:45:00,PEMSD3_009,43.64,58.99,0.2405,D3
2024-02-08 02:50:00,PEMSD3_009,64.07,52.01,0.408,D3
2024-02-08 02:55:00,PEMSD3_009,78.84,50.32,0.4612,D3
2024-02-08 03:00:00,PEMSD3_009,49.99,56.46,0.2813,D3
2024-02-08 03:05:00,PEMSD3_009,56.83,57.85,0.3267,D3
2024-02-08 03:10:00,PEMSD3_009,31.51,58.88,0.191,D3
2024-02-08 03:15:00,PEMSD3_009,46.92,55.48,0.2907,D3
2024-02-08 03:20:00,PEMSD3_009,76.01,47.44,0.5101,D3
2024-02-08 03:25:00,PEMSD3_009,62.22,58.75,0.3259,D3
2024-02-08 03:30:00,PEMSD3_009,37.51,58.67,0.2258,D3
2024-02-08 03:35:00,PEMSD3_009,49.27,56.1,0.3201,D3
2024-02-08 03:40:00,PEMSD3_009,53.39,49.56,0.376,D3
2024-02-08 03:45:00,PEMSD3_009,41.49,56.69,0.2568,D3
2024-02-08 03:50:00,PEMSD3_009,49.74,55.0,0.3005,D3
2024-02-08 03:55:00,PEMSD3_009,65.21,57.35,0.3451,D3
2024-02-08 04:00:00,PEMSD3_009,59.41,59.54,0.2981,D3
2024-02-08 04:05:00,PEMSD3_009,51.58,54.81,0.3091,D3
2024-02-08 04:10:00,PEMSD3_009,49.48,54.9,0.3314,D3
2024-02-08 04:15:00,PEMSD3_009,48.07,55.21,0.2728,D3
2024-02-08 04:20:00,PEMSD3_009,38.25,58.49,0.2136,D3
2024-02-08 04:25:00,PEMSD3_009,74.86,56.09,0.3901,D3
2024-02-08 04:30:00,PEMSD3_009,79.31,49.83,0.4884,D3
2024-02-08 04:35:00,PEMSD3_009,58.66,53.24,0.3344,D3
